RegionID,GenDate,Source,GeneratedMWh,InstalledCapacityMW,CapacityFactorPct
10054,2022-12-04,Wind,121.7,156.44,3.24
10184,2023-09-11,Wind,87.4,114.71,3.17
10061,2022-05-04,Solar,87.29,265.69,1.37
10017,2025-04-29,Solar,102.16,259.89,1.64
10146,2022-02-05,Solar,70.58,164.79,1.78
10201,2025-01-14,Wind,86.95,182.16,1.99
10205,2025-09-27,Wind,10.69,191.3,0.23
10105,2022-12-08,Wind,98.08,32.28,12.66
10152,2025-08-26,Wind,73.08,255.55,1.19
10004,2022-08-14,Solar,44.13,145.69,1.26
10082,2024-08-15,Wind,70.43,243.51,1.21
10138,2022-05-11,Solar,57.19,77.21,3.09
10192,2024-01-17,Wind,95.62,139.99,2.85
10022,2024-05-29,Wind,97.84,201.01,2.03
10140,2022-03-29,Solar,61.49,236.38,1.08
10215,2024-03-11,Solar,19.43,276.94,0.29
10135,2024-11-13,Solar,79.11,125.24,2.63
10030,2025-09-22,Wind,80.39,196.77,1.7
10049,2023-05-20,Wind,47.47,170.79,1.16
10089,2025-08-22,Wind,69.29,186.61,1.55
10078,2022-11-19,Solar,38.01,43.57,3.63
10236,2025-02-19,Solar,53.65,281.13,0.8
10217,2022-10-17,Solar,54.51,106.08,2.14
10195,2023-02-06,Wind,59.92,136.2,1.83
10050,2025-07-20,Solar,54.24,258.27,0.88
10093,2023-01-11,Wind,92.3,79.37,4.85
10208,2023-08-16,Solar,63.78,114.33,2.32
10049,2025-02-02,Wind,143.44,137.25,4.35
10088,2023-12-15,Solar,45.98,106.01,1.81
10219,2022-03-18,Wind,87.97,199.36,1.84
10145,2025-01-21,Solar,68.0,194.14,1.46
10230,2022-05-06,Wind,61.9,56.04,4.6
10048,2024-01-09,Solar,8.3,131.21,0.26
10080,2022-03-06,Solar,7.9,182.98,0.18
10099,2022-03-18,Solar,75.15,173.55,1.8
10227,2022-02-25,Wind,82.43,123.23,2.79
10122,2023-03-13,Solar,67.64,240.06,1.17
10208,2024-04-16,Solar,42.43,198.54,0.89
10064,2022-09-13,Wind,99.58,225.04,1.84
10035,2023-07-17,Wind,77.66,138.42,2.34
10021,2022-03-21,Solar,1.0,156.73,0.03
10230,2022-12-01,Solar,55.56,199.47,1.16
10081,2022-08-17,Wind,95.38,95.88,4.14
10070,2025-03-01,Wind,74.39,170.18,1.82
10156,2022-10-09,Wind,42.81,44.13,4.04
10068,2024-08-29,Solar,48.23,194.97,1.03
10190,2025-03-04,Solar,89.43,208.55,1.79
10208,2022-11-20,Solar,33.38,161.36,0.86
10085,2023-05-24,Solar,40.39,275.07,0.61
10130,2024-12-04,Wind,64.11,54.56,4.9
10075,2022-09-09,Wind,64.29,179.87,1.49
10181,2022-07-06,Solar,85.11,128.69,2.76
10004,2024-04-09,Wind,113.74,299.68,1.58
10070,2022-05-22,Wind,68.28,92.18,3.09
10098,2023-11-22,Wind,131.97,173.85,3.16
10138,2022-07-09,Solar,38.03,84.77,1.87
10165,2022-07-16,Solar,29.13,238.5,0.51
10224,2024-07-26,Wind,98.46,210.37,1.95
10022,2024-05-03,Wind,112.31,27.85,16.8
10162,2025-07-04,Solar,70.04,210.23,1.39
10005,2024-02-18,Solar,1.0,120.2,0.03
10109,2022-02-01,Wind,87.62,240.67,1.52
10217,2023-08-12,Solar,81.46,163.44,2.08
10138,2023-01-03,Wind,48.38,115.25,1.75
10221,2023-09-10,Solar,64.36,261.05,1.03
10143,2025-08-20,Solar,26.65,204.41,0.54
10048,2023-09-02,Wind,71.73,226.62,1.32
10049,2024-04-27,Solar,49.65,25.66,8.06
10177,2024-09-29,Wind,102.51,92.62,4.61
10025,2022-01-09,Wind,38.65,50.89,3.16
10207,2023-03-03,Wind,70.7,263.72,1.12
10239,2024-02-09,Solar,43.21,53.55,3.36
10110,2022-03-10,Solar,30.94,125.72,1.03
10122,2024-04-08,Solar,29.96,75.88,1.65
10075,2023-09-01,Solar,61.65,271.71,0.95
10163,2023-03-09,Wind,73.43,159.86,1.91
10000,2025-01-13,Solar,15.26,256.93,0.25
10174,2022-09-07,Wind,121.01,265.1,1.9
10106,2023-03-28,Wind,69.92,221.39,1.32
10202,2023-11-19,Solar,8.87,158.95,0.23
10202,2025-06-16,Wind,81.88,149.03,2.29
10101,2022-01-22,Wind,54.53,209.11,1.09
10086,2022-09-04,Solar,70.22,62.28,4.7
10098,2025-01-25,Wind,50.58,89.16,2.36
10100,2023-05-20,Wind,80.67,157.04,2.14
10163,2023-07-11,Wind,65.54,117.27,2.33
10233,2022-03-18,Solar,35.93,104.87,1.43
10010,2024-12-10,Solar,28.62,118.87,1.0
10222,2024-09-20,Wind,39.34,53.26,3.08
10007,2022-08-15,Solar,73.06,199.99,1.52
10235,2023-07-28,Solar,54.44,283.93,0.8
10061,2024-01-11,Solar,74.9,39.64,7.87
10065,2022-03-30,Solar,50.66,279.47,0.76
10054,2022-04-27,Wind,103.41,168.61,2.56
10039,2023-06-15,Wind,88.15,245.48,1.5
10205,2023-07-07,Solar,83.48,128.62,2.7
10082,2024-04-23,Solar,72.61,54.38,5.56
10139,2023-11-25,Solar,76.37,129.75,2.45
10160,2025-08-27,Solar,13.03,85.49,0.64
10100,2023-02-11,Solar,61.0,71.51,3.55
10132,2022-10-16,Wind,92.2,156.75,2.45
10182,2022-04-13,Wind,76.37,288.03,1.1
10119,2025-07-03,Wind,79.11,219.91,1.5
10236,2022-08-15,Wind,32.28,169.76,0.79
10020,2024-02-13,Solar,60.36,114.71,2.19
10017,2024-02-17,Solar,22.33,211.67,0.44
10201,2024-12-21,Solar,60.26,178.44,1.41
10229,2025-05-31,Solar,90.06,150.93,2.49
10194,2024-05-08,Wind,49.49,204.27,1.01
10097,2024-11-01,Solar,46.34,86.84,2.22
10089,2022-03-28,Wind,107.47,149.3,3.0
10105,2023-08-28,Solar,73.86,69.21,4.45
10053,2025-03-26,Wind,64.74,289.32,0.93
10131,2023-10-13,Wind,98.91,258.72,1.59
10180,2023-12-25,Solar,86.45,44.12,8.16
10043,2024-01-17,Wind,90.84,140.14,2.7
10150,2024-05-28,Solar,25.16,145.95,0.72
10143,2022-06-24,Wind,66.19,20.9,13.2
10182,2022-08-17,Solar,37.79,180.98,0.87
10031,2025-05-28,Solar,110.43,278.87,1.65
10174,2024-12-06,Solar,87.1,288.69,1.26
10015,2023-12-26,Solar,64.9,95.15,2.84
10024,2022-11-12,Solar,37.08,152.87,1.01
10162,2022-06-17,Wind,52.39,274.89,0.79
10097,2024-10-22,Solar,38.36,32.85,4.87
10033,2022-04-20,Wind,90.65,144.25,2.62
10088,2022-12-27,Wind,69.47,251.3,1.15
10210,2022-04-08,Solar,29.06,99.23,1.22
10206,2023-06-08,Solar,64.46,212.05,1.27
10032,2023-08-11,Solar,64.37,256.94,1.04
10187,2023-12-04,Wind,108.82,156.27,2.9
10000,2022-06-16,Solar,73.75,230.59,1.33
10098,2023-09-08,Wind,98.82,120.63,3.41
10080,2025-08-10,Wind,115.14,108.08,4.44
10047,2023-07-09,Wind,123.67,78.26,6.58
10088,2023-08-03,Wind,77.95,169.77,1.91
10053,2023-11-27,Wind,59.64,199.67,1.24
10117,2024-07-31,Wind,54.29,294.0,0.77
10220,2023-04-20,Solar,30.2,100.78,1.25
10065,2024-08-26,Wind,66.64,141.2,1.97
10086,2024-02-23,Wind,104.93,268.07,1.63
10034,2022-02-01,Solar,17.0,26.59,2.66
10157,2022-12-09,Solar,1.0,63.77,0.07
10129,2024-05-21,Solar,49.36,283.47,0.73
10114,2023-11-21,Solar,48.8,115.57,1.76
10026,2023-10-30,Wind,107.88,271.34,1.66
10031,2023-12-04,Solar,27.37,154.76,0.74
10046,2022-02-20,Wind,68.31,67.85,4.19
10229,2023-11-26,Solar,54.69,170.75,1.33
10065,2023-01-02,Wind,121.39,271.74,1.86
10066,2025-04-04,Solar,47.47,249.88,0.79
10235,2025-09-30,Wind,80.46,48.06,6.98
10017,2024-12-19,Wind,102.88,116.02,3.69
10200,2024-10-07,Solar,54.55,248.15,0.92
10199,2023-03-04,Solar,46.74,201.93,0.96
10076,2025-02-09,Solar,1.0,150.68,0.03
10055,2022-03-24,Solar,51.04,71.02,2.99
10149,2022-03-08,Wind,80.94,254.93,1.32
10006,2023-03-26,Solar,29.21,186.12,0.65
10205,2022-05-20,Solar,42.33,238.25,0.74
10194,2023-05-04,Wind,72.78,252.08,1.2
10056,2023-12-02,Wind,102.05,123.04,3.46
10089,2022-06-27,Solar,52.42,298.23,0.73
10051,2022-06-18,Solar,7.7,154.41,0.21
10101,2024-08-30,Solar,1.91,45.17,0.18
10030,2024-11-23,Solar,4.52,35.15,0.54
10072,2024-04-17,Solar,1.65,279.2,0.02
10171,2022-12-15,Wind,96.8,79.1,5.1
10025,2022-09-14,Wind,74.62,88.77,3.5
10011,2024-07-24,Solar,24.83,155.51,0.67
10201,2023-02-02,Solar,36.15,148.53,1.01
10008,2025-01-09,Wind,60.28,25.19,9.97
10185,2022-04-26,Solar,47.58,152.87,1.3
10062,2025-04-06,Wind,81.53,193.2,1.76
10217,2022-07-17,Wind,74.02,259.67,1.19
10038,2024-09-27,Solar,67.1,98.87,2.83
10127,2023-06-30,Solar,28.89,291.14,0.41
10172,2022-10-18,Wind,42.41,217.78,0.81
10051,2023-10-17,Solar,49.56,274.03,0.75
10189,2023-07-16,Wind,119.71,200.47,2.49
10133,2023-09-22,Wind,90.38,203.31,1.85
10226,2025-03-21,Solar,60.98,269.61,0.94
10231,2023-11-01,Solar,20.94,262.84,0.33
10208,2022-01-18,Wind,34.3,38.57,3.71
10111,2022-12-14,Wind,51.55,177.04,1.21
10009,2025-01-24,Solar,8.77,169.75,0.22
10053,2022-04-08,Wind,114.65,63.12,7.57
10096,2022-09-14,Solar,35.73,299.28,0.5
10074,2024-03-30,Wind,80.43,70.83,4.73
10079,2022-08-05,Wind,38.95,195.82,0.83
10187,2023-11-22,Wind,112.82,167.28,2.81
10014,2025-02-07,Solar,12.89,294.85,0.18
10110,2023-12-01,Wind,46.57,141.39,1.37
10072,2024-12-10,Solar,107.81,179.86,2.5
10094,2023-03-13,Solar,6.8,150.79,0.19
10089,2025-02-01,Solar,86.78,85.05,4.25
10233,2023-05-11,Wind,75.89,207.97,1.52
10063,2025-09-02,Solar,60.89,197.27,1.29
10137,2025-03-04,Wind,117.29,29.99,16.3
10188,2023-01-20,Solar,17.3,285.26,0.25
10070,2022-09-28,Solar,59.23,190.63,1.29
10096,2024-04-07,Wind,95.93,170.35,2.35
10014,2023-05-11,Wind,92.28,116.09,3.31
10016,2024-09-11,Solar,1.44,150.93,0.04
10091,2022-12-25,Wind,39.2,130.44,1.25
10209,2024-02-12,Solar,72.05,36.83,8.15
10047,2023-05-24,Solar,41.43,208.04,0.83
10010,2025-05-29,Solar,43.11,176.93,1.02
10067,2025-07-18,Wind,29.92,219.96,0.57
10035,2025-05-16,Wind,56.64,237.63,0.99
10153,2022-05-17,Wind,84.74,179.34,1.97
10024,2022-03-17,Wind,63.39,216.46,1.22
10091,2024-04-25,Wind,95.13,253.21,1.57
10146,2023-03-26,Solar,78.14,81.21,4.01
10048,2024-08-26,Solar,48.45,39.9,5.06
10102,2023-06-10,Solar,62.85,27.54,9.51
10233,2022-11-28,Solar,40.88,126.49,1.35
10136,2022-05-12,Solar,46.81,181.79,1.07
10168,2024-04-20,Wind,107.64,95.69,4.69
10014,2022-12-05,Wind,57.77,171.93,1.4
10117,2022-08-21,Solar,69.93,243.59,1.2
10067,2023-10-21,Solar,43.31,241.69,0.75
10077,2023-06-26,Wind,67.41,160.75,1.75
10029,2022-03-17,Wind,102.54,282.59,1.51
10109,2023-01-17,Solar,85.01,123.82,2.86
10218,2022-05-17,Wind,68.53,215.6,1.32
10089,2022-05-08,Solar,21.06,211.65,0.41
10149,2025-09-11,Wind,60.56,213.36,1.18
10235,2024-03-08,Solar,31.6,182.95,0.72
10207,2025-06-06,Wind,70.1,145.79,2.0
10065,2022-01-05,Solar,61.52,203.5,1.26
10146,2025-06-13,Solar,53.31,60.83,3.65
10121,2024-10-09,Wind,115.55,155.98,3.09
10169,2022-03-01,Wind,83.43,220.14,1.58
10140,2024-12-27,Solar,57.87,224.47,1.07
10162,2022-12-15,Wind,115.33,182.97,2.63
10159,2022-05-30,Wind,57.67,24.12,9.96
10114,2023-07-14,Solar,40.79,34.9,4.87
10055,2025-07-10,Wind,101.1,82.82,5.09
10120,2023-11-15,Solar,90.96,212.61,1.78
10097,2024-05-14,Solar,75.95,193.61,1.63
10217,2023-10-12,Wind,47.93,33.65,5.93
10107,2022-09-01,Solar,80.35,238.49,1.4
10014,2025-07-16,Wind,72.46,255.01,1.18
10147,2025-09-12,Wind,79.29,123.07,2.68
10224,2022-08-14,Wind,72.3,285.19,1.06
10112,2022-01-08,Solar,47.55,269.74,0.73
10019,2025-08-08,Wind,46.3,82.0,2.35
10134,2025-04-22,Wind,88.38,234.24,1.57
10158,2024-09-30,Wind,93.97,100.13,3.91
10217,2023-10-04,Wind,45.66,181.34,1.05
10147,2025-04-04,Wind,114.25,173.53,2.74
10150,2025-07-14,Solar,74.98,77.1,4.05
10170,2024-01-02,Wind,18.34,229.97,0.33
10045,2024-05-21,Wind,88.3,98.16,3.75
10009,2024-03-16,Solar,20.34,290.6,0.29
10008,2023-03-11,Solar,41.78,171.31,1.02
10220,2023-12-16,Solar,31.83,266.84,0.5
10116,2024-06-21,Solar,48.04,105.79,1.89
10162,2024-08-06,Solar,58.93,62.13,3.95
10196,2025-04-29,Solar,76.76,96.58,3.31
10237,2022-02-28,Solar,36.54,105.26,1.45
10136,2024-11-15,Solar,42.48,125.91,1.41
10155,2024-01-15,Solar,45.48,162.8,1.16
10002,2022-11-02,Solar,26.16,274.1,0.4
10145,2022-07-12,Solar,78.13,109.81,2.96
10229,2023-02-18,Solar,25.1,105.32,0.99
10086,2022-06-26,Wind,67.25,224.88,1.25
10024,2023-05-07,Solar,35.93,142.62,1.05
10183,2024-12-10,Solar,26.79,266.69,0.42
10209,2023-03-16,Solar,28.66,170.68,0.7
10143,2024-06-12,Solar,67.97,49.87,5.68
10097,2023-12-11,Wind,102.88,280.97,1.53
10182,2022-01-10,Wind,66.57,245.34,1.13
10081,2025-04-03,Solar,41.93,53.32,3.28
10038,2025-08-12,Wind,97.7,20.39,19.96
10193,2025-06-27,Solar,23.92,49.86,2.0
10221,2023-03-27,Wind,44.51,175.35,1.06
10227,2022-07-03,Solar,26.68,259.74,0.43
10232,2022-09-27,Wind,73.56,269.89,1.14
10019,2022-04-28,Solar,45.61,112.7,1.69
10228,2022-01-25,Wind,64.19,114.72,2.33
10007,2024-12-07,Wind,100.02,265.88,1.57
10003,2022-02-28,Solar,46.67,281.27,0.69
10095,2023-04-09,Solar,49.44,272.23,0.76
10201,2024-04-27,Wind,36.76,297.99,0.51
10162,2023-08-09,Wind,124.98,184.29,2.83
10134,2022-07-18,Wind,57.33,184.45,1.3
10071,2025-04-03,Wind,85.66,34.28,10.41
10199,2022-03-23,Wind,109.82,210.81,2.17
10210,2022-11-05,Solar,77.59,289.31,1.12
10076,2025-05-31,Wind,87.42,68.42,5.32
10134,2023-02-18,Solar,33.77,121.23,1.16
10186,2023-01-10,Solar,47.41,27.07,7.3
10002,2023-04-01,Solar,22.6,79.42,1.19
10237,2023-11-21,Solar,48.63,42.27,4.79
10081,2023-05-18,Solar,52.83,225.65,0.98
10046,2022-06-22,Solar,26.59,250.01,0.44
10160,2022-07-01,Solar,59.55,222.3,1.12
10113,2025-08-06,Solar,50.15,40.6,5.15
10132,2024-06-19,Solar,49.78,273.73,0.76
10059,2023-01-07,Solar,64.69,280.37,0.96
10211,2023-10-09,Wind,80.81,79.61,4.23
10191,2025-08-11,Wind,102.63,201.96,2.12
10116,2025-05-09,Wind,23.72,149.99,0.66
10009,2025-08-01,Solar,69.15,87.44,3.3
10235,2022-04-07,Solar,12.17,236.48,0.21
10065,2024-05-23,Solar,26.83,84.12,1.33
10191,2025-05-07,Wind,81.11,113.83,2.97
10197,2023-11-23,Solar,22.63,94.4,1.0
10191,2025-04-03,Solar,58.65,58.28,4.19
10233,2022-09-07,Solar,117.94,132.66,3.7
10119,2025-07-06,Solar,102.82,132.52,3.23
10170,2024-06-27,Solar,16.03,294.73,0.23
10056,2025-03-18,Solar,63.93,233.32,1.14
10236,2025-05-23,Solar,6.09,151.43,0.17
10118,2023-11-19,Solar,101.37,50.74,8.32
10217,2024-10-04,Solar,72.17,195.99,1.53
10062,2022-05-02,Wind,60.33,261.02,0.96
10013,2022-08-05,Solar,27.08,210.17,0.54
10169,2022-07-03,Wind,91.42,284.9,1.34
10122,2025-06-16,Solar,59.18,188.73,1.31
10090,2024-05-17,Solar,61.17,185.02,1.38
10086,2023-08-31,Wind,73.72,299.41,1.03
10115,2023-11-04,Solar,1.34,96.51,0.06
10086,2022-10-13,Wind,54.05,262.75,0.86
10033,2023-07-04,Wind,137.86,63.82,9.0
10047,2024-05-20,Solar,95.16,293.09,1.35
10113,2023-11-22,Wind,52.8,71.85,3.06
10174,2023-01-11,Solar,94.27,246.22,1.6
10046,2022-06-01,Solar,46.71,100.93,1.93
10039,2023-05-16,Solar,100.23,122.35,3.41
10202,2025-05-11,Solar,44.83,113.58,1.64
10010,2024-05-17,Solar,70.46,84.49,3.47
10039,2022-07-29,Solar,58.62,144.47,1.69
10038,2025-09-03,Wind,114.03,279.05,1.7
10064,2025-03-03,Solar,69.71,255.26,1.14
10233,2024-08-05,Solar,50.77,140.18,1.51
10227,2022-08-11,Wind,98.23,206.51,1.98
10198,2023-12-05,Wind,73.97,199.55,1.54
10193,2022-09-16,Wind,37.0,39.87,3.87
10094,2022-03-28,Solar,97.56,142.14,2.86
10139,2025-08-19,Solar,45.15,27.68,6.8
10151,2022-09-06,Solar,35.55,269.72,0.55
10079,2025-03-10,Solar,26.57,234.85,0.47
10161,2024-11-19,Solar,51.58,234.2,0.92
10064,2024-06-16,Solar,53.88,54.98,4.08
10135,2025-06-13,Wind,105.97,62.97,7.01
10147,2023-05-26,Solar,1.0,174.0,0.02
10078,2025-08-18,Solar,71.49,199.44,1.49
10059,2024-12-07,Wind,61.03,61.96,4.1
10001,2025-02-01,Wind,73.06,267.64,1.14
10210,2022-05-20,Solar,81.39,153.56,2.21
10045,2023-06-11,Solar,29.05,223.76,0.54
10080,2022-10-28,Solar,21.79,50.15,1.81
10158,2025-07-05,Wind,66.77,267.38,1.04
10017,2023-07-25,Solar,55.09,254.11,0.9
10003,2024-04-20,Wind,53.5,276.1,0.81
10025,2025-07-10,Wind,127.04,264.9,2.0
10135,2024-05-06,Solar,12.25,244.88,0.21
10009,2024-02-16,Solar,7.14,270.62,0.11
10116,2023-09-24,Solar,35.8,286.82,0.52
10218,2024-04-03,Wind,76.36,86.26,3.69
10136,2023-12-28,Wind,61.42,68.4,3.74
10182,2025-05-23,Solar,6.15,116.01,0.22
10190,2023-05-02,Solar,53.26,58.57,3.79
10192,2024-12-16,Solar,73.54,291.67,1.05
10096,2022-10-25,Wind,94.61,202.98,1.94
10231,2023-03-13,Solar,28.86,209.14,0.57
10214,2024-02-20,Wind,54.03,73.49,3.06
10044,2024-01-01,Solar,49.46,103.26,2.0
10143,2025-08-26,Solar,26.32,77.54,1.41
10093,2025-07-04,Wind,107.01,64.99,6.86
10110,2023-09-07,Solar,58.72,122.6,2.0
10060,2022-10-31,Wind,120.4,44.04,11.39
10131,2025-04-18,Wind,89.34,146.95,2.53
10084,2024-03-17,Solar,16.17,237.29,0.28
10007,2022-04-17,Wind,47.76,166.04,1.2
10104,2023-10-18,Wind,86.05,256.03,1.4
10079,2024-08-25,Wind,59.03,58.4,4.21
10087,2024-06-04,Wind,72.45,112.05,2.69
10147,2025-07-21,Solar,26.45,256.0,0.43
10063,2022-05-26,Solar,63.37,52.54,5.03
10139,2022-11-05,Wind,93.81,213.14,1.83
10050,2024-11-16,Solar,42.35,265.67,0.66
10005,2025-09-18,Solar,75.16,245.26,1.28
10106,2024-04-01,Wind,50.2,166.21,1.26
10141,2022-06-25,Solar,43.09,269.22,0.67
10197,2022-06-04,Wind,79.22,47.53,6.94
10151,2025-08-15,Solar,88.61,188.58,1.96
10239,2023-07-13,Wind,64.06,272.72,0.98
10065,2023-09-24,Wind,50.75,104.91,2.02
10131,2025-05-25,Wind,91.71,133.92,2.85
10116,2025-06-22,Solar,18.93,272.38,0.29
10157,2022-07-09,Wind,99.74,281.66,1.48
10205,2024-03-08,Solar,40.26,172.66,0.97
10112,2022-01-06,Wind,64.78,299.67,0.9
10053,2022-11-19,Solar,52.22,149.18,1.46
10217,2022-12-17,Wind,70.23,272.73,1.07
10010,2023-03-19,Solar,73.94,147.03,2.1
10049,2025-02-04,Solar,28.76,85.82,1.4
10050,2022-04-27,Solar,59.51,180.52,1.37
10038,2023-12-13,Solar,46.43,67.36,2.87
10133,2025-07-19,Solar,28.15,279.6,0.42
10200,2024-09-14,Solar,79.41,286.31,1.16
10223,2024-05-20,Wind,70.28,27.02,10.84
10114,2023-08-19,Solar,68.05,86.5,3.28
10133,2025-02-15,Solar,67.45,177.12,1.59
10139,2023-10-27,Solar,51.17,248.96,0.86
10040,2023-05-02,Wind,108.85,293.59,1.54
10089,2023-12-13,Solar,54.81,154.53,1.48
10169,2024-12-11,Solar,73.01,299.74,1.01
10154,2024-09-12,Solar,19.98,135.15,0.62
10148,2022-03-15,Solar,57.66,281.68,0.85
10061,2025-08-26,Solar,26.1,68.74,1.58
10163,2025-04-26,Wind,67.92,133.38,2.12
10129,2022-10-27,Solar,61.55,96.75,2.65
10160,2025-01-01,Wind,80.53,148.99,2.25
10190,2022-08-12,Solar,9.81,149.92,0.27
10174,2022-02-23,Solar,51.49,87.35,2.46
10209,2024-01-09,Wind,47.86,72.91,2.74
10084,2022-03-05,Solar,42.29,100.22,1.76
10188,2023-06-17,Solar,41.52,153.24,1.13
10046,2023-10-28,Solar,33.12,127.5,1.08
10041,2025-07-11,Wind,92.28,226.86,1.69
10075,2024-08-02,Wind,67.0,55.35,5.04
10169,2022-02-05,Solar,56.84,197.99,1.2
10080,2025-03-06,Solar,26.49,241.81,0.46
10067,2023-02-05,Solar,54.22,101.72,2.22
10227,2024-10-02,Solar,2.27,231.95,0.04
10129,2024-11-11,Solar,25.87,250.01,0.43
10216,2022-10-28,Wind,52.47,52.0,4.2
10140,2022-01-05,Solar,48.22,247.31,0.81
10083,2022-08-12,Wind,102.27,275.27,1.55
10008,2024-08-06,Wind,105.15,172.57,2.54
10183,2022-07-15,Wind,106.42,71.54,6.2
10054,2022-06-16,Solar,53.35,57.61,3.86
10134,2023-07-30,Solar,64.86,181.82,1.49
10166,2025-08-21,Solar,62.11,122.33,2.12
10169,2025-07-23,Solar,28.77,88.73,1.35
10078,2024-12-12,Wind,84.24,71.85,4.89
10076,2025-09-20,Wind,34.52,179.02,0.8
10137,2023-11-08,Solar,5.21,122.93,0.18
10223,2022-09-28,Solar,38.36,271.56,0.59
10223,2022-02-14,Wind,70.44,230.26,1.27
10200,2023-10-10,Wind,84.19,275.56,1.27
10172,2023-07-04,Solar,70.13,250.95,1.16
10035,2025-01-31,Wind,54.46,265.14,0.86
10096,2022-09-14,Solar,60.55,187.87,1.34
10022,2023-03-05,Solar,40.26,44.7,3.75
10142,2024-10-07,Solar,12.22,49.05,1.04
10222,2023-12-27,Wind,69.92,178.92,1.63
10018,2023-10-28,Wind,91.34,249.27,1.53
10035,2024-11-14,Solar,17.78,191.11,0.39
10182,2025-05-11,Solar,17.68,278.48,0.26
10071,2025-08-12,Wind,78.72,236.7,1.39
10069,2023-07-23,Solar,65.04,68.66,3.95
10002,2025-06-02,Solar,137.04,79.61,7.17
10036,2023-08-10,Solar,59.47,255.29,0.97
10187,2024-06-21,Solar,62.96,181.78,1.44
10162,2022-05-08,Wind,88.82,158.6,2.33
10190,2022-11-19,Solar,75.5,240.83,1.31
10142,2023-10-05,Solar,32.64,227.01,0.6
10159,2024-04-05,Wind,92.28,223.84,1.72
10180,2023-02-10,Solar,21.61,186.44,0.48
10222,2025-08-14,Wind,87.69,240.83,1.52
10150,2023-04-22,Wind,46.3,170.25,1.13
10014,2022-02-01,Solar,77.41,68.95,4.68
10025,2023-09-13,Wind,33.78,247.23,0.57
10115,2022-01-12,Solar,33.47,60.96,2.29
10174,2022-11-20,Wind,20.02,140.42,0.59
10239,2023-10-20,Solar,42.37,282.51,0.62
10021,2023-07-16,Solar,25.25,22.54,4.67
10215,2025-01-04,Wind,70.56,279.35,1.05
10021,2022-04-15,Solar,30.78,257.32,0.5
10016,2022-07-28,Wind,49.85,22.28,9.32
10052,2024-05-19,Wind,122.55,101.96,5.01
10145,2023-12-03,Solar,77.11,27.0,11.9
10124,2023-01-13,Wind,98.56,160.27,2.56
10178,2022-11-09,Solar,21.05,43.55,2.01
10018,2025-02-05,Solar,15.47,197.23,0.33
10012,2023-04-04,Wind,98.28,290.38,1.41
10105,2025-03-15,Solar,34.62,95.85,1.5
10212,2023-07-20,Wind,97.78,55.85,7.29
10097,2023-04-15,Solar,87.02,97.09,3.73
10180,2024-07-04,Wind,53.07,84.53,2.62
10009,2022-07-05,Solar,33.92,289.87,0.49
10143,2025-07-14,Solar,85.25,298.85,1.19
10113,2025-07-04,Wind,114.63,67.37,7.09
10065,2023-01-11,Solar,29.39,294.21,0.42
10139,2023-12-06,Wind,29.58,105.2,1.17
10189,2024-07-10,Wind,64.98,209.88,1.29
10184,2025-05-02,Wind,85.32,82.76,4.3
10009,2024-03-04,Wind,104.41,91.92,4.73
10130,2024-11-21,Solar,48.47,239.89,0.84
10053,2025-09-19,Solar,54.25,243.42,0.93
10210,2022-05-21,Solar,26.92,209.24,0.54
10234,2024-06-12,Wind,89.06,76.05,4.88
10054,2025-02-24,Solar,14.76,59.86,1.03
10002,2022-11-24,Solar,60.91,224.17,1.13
10229,2024-01-26,Solar,47.0,136.51,1.43
10189,2022-12-01,Solar,115.2,21.28,22.56
10229,2024-01-10,Wind,55.01,115.65,1.98
10178,2025-02-10,Solar,1.0,285.51,0.01
10029,2025-07-02,Solar,34.3,163.81,0.87
10209,2023-07-29,Solar,56.69,127.52,1.85
10231,2023-06-20,Solar,45.75,20.52,9.29
10016,2022-03-18,Solar,71.79,285.9,1.05
10195,2022-05-03,Solar,60.3,267.69,0.94
10028,2023-12-08,Solar,55.96,78.34,2.98
10141,2023-11-07,Wind,94.14,137.46,2.85
10038,2024-12-03,Solar,46.23,184.55,1.04
10102,2025-05-05,Wind,79.12,29.37,11.22
10038,2024-05-17,Wind,63.64,254.04,1.04
10019,2023-07-28,Wind,54.06,61.03,3.69
10127,2023-07-17,Solar,40.52,209.47,0.81
10238,2025-08-21,Solar,65.57,187.61,1.46
10039,2023-02-11,Solar,73.38,226.0,1.35
10033,2022-08-02,Solar,39.95,232.41,0.72
10037,2025-06-15,Solar,41.17,296.41,0.58
10119,2025-07-27,Solar,33.95,155.6,0.91
10116,2023-07-18,Solar,47.07,178.64,1.1
10122,2022-11-10,Wind,91.53,114.84,3.32
10041,2025-06-11,Wind,58.73,160.81,1.52
10159,2023-11-08,Solar,32.51,242.11,0.56
10065,2024-06-24,Wind,52.34,292.89,0.74
10098,2022-07-01,Wind,81.21,116.61,2.9
10042,2024-07-09,Wind,52.39,256.28,0.85
10238,2025-01-27,Solar,56.63,206.67,1.14
10193,2023-06-12,Solar,23.08,82.95,1.16
10205,2025-04-18,Wind,42.61,289.55,0.61
10207,2025-08-06,Wind,115.47,54.96,8.75
10137,2024-12-29,Wind,73.59,134.84,2.27
10036,2025-03-23,Wind,93.06,288.07,1.35
10174,2025-08-11,Wind,69.36,164.65,1.76
10031,2022-06-04,Solar,38.18,293.33,0.54
